length,vowels,subdomain,paths,https,num_letter_ratio_path,num_letter_ratio_domain,special_char,domain_length,sensitive_keywords,suspicious_tld,rand_numstring,hyphens,domain_age,status
24,0.46153846153846156,1,0,0,0.0,0.8823529411764706,5,17,0,0,0,0,0,1
56,0.3235294117647059,1,0,1,6.75,0.8666666666666667,7,15,0,0,0,0,0,1
54,0.5714285714285714,1,0,1,0.0,0.8823529411764706,10,17,0,0,0,2,0,1
45,0.32142857142857145,1,0,0,0.0,0.8888888888888888,8,18,0,0,0,1,0,1
81,0.5588235294117647,1,0,0,1.2,0.9259259259259259,8,27,0,0,1,0,0,0
128,0.5178571428571429,3,0,1,0.5454545454545454,0.9,19,50,1,0,2,3,0,0
84,0.6428571428571429,0,1,0,0.0,0.9166666666666666,15,12,0,0,0,4,0,0
45,0.44,1,1,1,0.0,0.8421052631578947,9,19,0,0,0,1,0,0
125,0.41935483870967744,3,0,0,1.125,0.9,19,50,1,0,1,3,0,0
24,0.38461538461538464,1,0,0,0.0,0.875,6,16,0,0,0,0,0,1
59,0.45454545454545453,1,1,1,0.0,0.9,11,20,1,0,0,0,0,1
34,0.47368421052631576,1,0,1,0.0,0.8846153846153846,6,26,0,0,0,1,0,1
29,0.2777777777777778,1,0,1,0.0,0.9,6,20,0,0,0,0,0,1
235,0.4716981132075472,0,0,0,16.6,0.9473684210526315,27,19,2,0,1,4,0,0
65,0.2619047619047619,1,0,0,0.0,0.8372093023255814,7,43,0,0,1,0,0,0
47,0.46153846153846156,1,0,0,0.0,0.8947368421052632,9,19,0,0,0,0,0,1
67,0.5333333333333333,1,1,0,2.1,0.9130434782608695,11,23,0,0,1,2,0,1
45,0.2916666666666667,1,0,0,3.0,0.8571428571428571,9,14,0,0,1,1,0,1
63,0.391304347826087,0,0,0,0.8260869565217391,0.9,8,10,0,0,2,0,0,0
49,0.52,2,0,0,0.0,0.8235294117647058,11,17,0,0,0,0,0,0
32,0.3,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
106,0.45161290322580644,1,0,1,0.3409090909090909,0.8620689655172413,17,29,0,0,4,9,0,0
117,0.4482758620689655,3,0,0,1.4285714285714286,0.9047619047619048,18,42,1,0,0,2,0,0
27,0.42857142857142855,2,0,1,0.0,0.8333333333333334,7,18,0,0,0,0,0,1
35,0.45,1,0,1,0.0,0.9230769230769231,6,26,0,0,0,0,0,1
21,0.15384615384615385,1,0,0,0.0,0.8461538461538461,6,13,0,0,0,0,0,1
26,0.3333333333333333,1,0,0,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
40,0.43478260869565216,0,0,0,0.0,0.9090909090909091,6,22,0,0,0,0,0,0
40,0.2916666666666667,0,1,0,0.0,0.8888888888888888,9,9,0,0,0,0,0,0
40,0.1875,2,0,0,5.0,0.0,7,14,0,0,0,0,0,0
159,0.5151515151515151,0,1,0,0.0,0.9285714285714286,16,14,0,0,2,0,0,0
26,0.3333333333333333,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
47,0.52,0,1,0,0.0,0.9230769230769231,9,13,0,0,0,0,0,0
39,0.6,2,0,0,0.0,0.8846153846153846,7,26,0,0,0,0,0,0
114,0.5172413793103449,1,0,0,12.8,0.6896551724137931,15,29,1,0,1,3,0,0
73,0.5641025641025641,3,0,0,0.0,0.8620689655172413,8,58,0,0,0,0,0,0
47,0.39285714285714285,1,0,0,0.0,0.8888888888888888,8,18,0,0,0,1,0,1
46,0.4,1,0,0,9.5,0.8571428571428571,9,14,0,0,0,2,0,1
18,0.125,1,0,0,0.0,0.5,6,10,0,0,0,0,0,1
40,0.3684210526315789,1,0,1,1.0,0.8823529411764706,8,17,0,0,1,1,0,1
87,0.2682926829268293,0,1,0,1.1304347826086956,0.9230769230769231,12,13,0,0,1,1,0,0
45,0.37037037037037035,1,0,0,0.0,0.896551724137931,7,29,0,0,0,0,0,1
168,0.14285714285714285,1,0,1,5.041666666666667,0.8333333333333334,8,12,0,0,0,1,0,0
27,0.6923076923076923,1,0,0,0.0,0.9,5,20,0,0,0,0,0,1
39,0.45454545454545453,2,0,1,0.0,0.9,7,30,0,0,0,0,0,1
79,0.3333333333333333,1,1,1,3.0,0.8461538461538461,15,13,1,0,1,1,0,0
33,0.3888888888888889,1,0,0,0.0,0.8333333333333334,8,12,0,0,0,0,0,0
75,0.5238095238095238,3,0,0,0.0,0.8918918918918919,11,37,0,0,0,0,0,0
59,0.5483870967741935,1,0,1,0.0,0.9047619047619048,11,21,0,0,0,1,0,1
28,0.4666666666666667,1,0,0,0.0,0.9,6,20,0,0,0,0,0,0
32,0.15789473684210525,1,0,1,2.5,0.8571428571428571,8,14,0,0,0,0,0,0
40,0.5,0,0,1,0.0,0.9411764705882353,7,17,0,0,0,0,0,0
292,0.4918032786885246,0,1,0,2.857142857142857,0.9090909090909091,29,11,0,0,4,3,0,0
62,0.5454545454545454,1,1,0,0.0,0.9090909090909091,11,22,0,0,0,1,0,0
37,0.35,1,0,1,0.0,0.7857142857142857,6,28,0,0,0,0,0,0
21,0.18181818181818182,1,0,0,0.0,0.6923076923076923,6,13,0,0,0,0,0,1
77,0.5,0,0,0,1.0,0.9565217391304348,7,23,0,0,1,0,0,0
40,0.6,0,0,0,0.0,0.8947368421052632,8,19,0,0,0,1,0,0
52,0.3103448275862069,3,0,1,0.0,0.72,11,25,0,0,0,0,0,0
31,0.47058823529411764,1,0,1,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
35,0.42105263157894735,1,0,0,0.0,0.8421052631578947,8,19,0,0,0,1,0,1
59,0.47058823529411764,0,1,0,0.0,0.9473684210526315,9,19,0,0,0,1,0,0
65,0.6060606060606061,2,1,0,31.0,0.8571428571428571,11,21,0,0,0,0,0,1
29,0.2777777777777778,1,0,1,0.0,0.9,6,20,0,0,0,0,0,1
66,0.5,0,1,0,0.0,0.9090909090909091,12,22,0,0,1,2,0,0
60,0.46875,1,1,0,4.5,0.9259259259259259,9,27,0,0,0,0,0,1
44,0.4166666666666667,3,1,0,0.0,0.84,10,25,0,0,0,0,0,0
34,0.4,1,0,1,0.0,0.8846153846153846,5,26,0,0,0,0,0,0
18,0.18181818181818182,0,0,1,0.0,0.8888888888888888,5,9,0,0,0,0,0,1
75,0.42857142857142855,2,2,1,0.0,0.8260869565217391,14,23,0,0,0,2,0,0
44,0.34782608695652173,1,0,1,4.0,0.8333333333333334,9,12,0,0,0,1,0,1
29,0.35294117647058826,1,0,0,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
77,0.45,0,0,0,4.75,0.9411764705882353,11,17,0,0,1,4,0,1
40,0.47619047619047616,1,0,0,0.0,0.8571428571428571,9,14,0,0,0,2,0,1
126,0.4444444444444444,3,0,1,1.4285714285714286,0.9,19,50,1,0,0,3,0,0
81,0.4583333333333333,0,1,0,0.0,0.9696969696969697,11,33,0,0,0,1,0,0
27,0.375,1,0,1,0.0,0.8947368421052632,5,19,0,0,0,0,0,1
53,0.41379310344827586,1,0,0,0.0,0.8666666666666667,12,15,0,0,0,2,0,0
43,0.13793103448275862,0,1,0,0.0,0.75,9,8,0,0,0,1,0,0
34,0.5333333333333333,0,1,0,0.0,0.9230769230769231,8,13,0,0,0,0,0,1
132,0.5064935064935064,1,1,1,0.0,0.875,10,16,0,0,0,0,0,0
235,0.5972222222222222,1,1,0,0.0,0.9090909090909091,20,22,1,0,4,1,0,0
29,0.375,1,0,1,0.0,0.85,6,20,0,0,0,0,0,0
47,0.39285714285714285,1,1,1,0.0,0.9047619047619048,8,21,0,0,0,0,0,0
48,0.35714285714285715,1,0,1,0.0,0.8666666666666667,10,15,0,0,0,2,0,1
61,0.4857142857142857,1,0,0,0.0,0.9285714285714286,9,28,0,0,0,2,0,1
47,0.46153846153846156,1,0,0,3.5,0.9310344827586207,7,29,0,0,0,0,0,1
76,0.425,1,1,0,6.5,0.875,13,16,0,0,0,4,0,1
21,0.25,1,0,0,0.0,0.8461538461538461,6,13,0,0,0,0,0,1
25,0.1875,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
55,0.4838709677419355,2,0,0,0.0,0.8936170212765957,9,47,0,0,0,2,0,1
104,0.52,1,0,1,5.0,0.8387096774193549,16,31,0,0,0,6,0,1
34,0.35,1,1,0,0.0,0.8461538461538461,7,13,0,0,0,0,0,1
53,0.42857142857142855,1,0,0,4.25,0.9047619047619048,9,21,0,0,0,0,0,0
59,0.42424242424242425,0,1,0,0.0,0.9,12,10,0,0,0,1,0,0
41,0.5454545454545454,1,0,1,0.0,0.8823529411764706,7,17,0,0,0,0,0,1
52,0.42857142857142855,1,0,1,4.0,0.9047619047619048,8,21,0,0,0,0,0,1
30,0.4117647058823529,1,0,0,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
35,0.38095238095238093,1,0,0,0.0,0.8928571428571429,5,28,0,0,0,0,0,0
68,0.5806451612903226,3,0,0,0.7,0.9047619047619048,9,42,1,0,1,0,0,0
22,0.23076923076923078,1,0,1,0.0,0.8461538461538461,6,13,0,0,0,0,0,1
80,0.36363636363636365,1,0,1,0.0,0.8571428571428571,16,14,0,0,0,2,0,1
32,0.5625,1,0,0,0.0,0.9090909090909091,7,22,0,0,0,0,0,0
51,0.6956521739130435,1,0,0,5.333333333333333,0.9047619047619048,9,21,0,0,0,0,0,0
42,0.3076923076923077,1,0,0,0.0,0.9047619047619048,8,21,0,0,0,0,0,1
40,0.30434782608695654,1,0,1,0.0,0.8064516129032258,6,31,0,0,0,0,0,0
29,0.15,1,0,1,0.0,0.9,6,20,0,0,0,0,0,1
38,0.4090909090909091,1,0,0,0.0,0.8823529411764706,7,17,0,0,0,0,0,1
52,0.43333333333333335,1,1,0,0.0,0.8666666666666667,9,15,0,0,0,0,0,1
35,0.4,1,0,0,0.0,0.8888888888888888,7,27,0,0,0,1,0,0
73,0.5,3,0,1,0.0,0.7317073170731707,14,41,0,0,0,2,0,0
189,0.4032258064516129,1,0,1,1.0,0.7777777777777778,14,9,0,0,6,0,0,0
32,0.3684210526315789,1,0,1,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
62,0.48,0,0,0,1.3333333333333333,0.9,7,10,0,0,2,0,0,0
104,0.5434782608695652,2,1,0,2.0476190476190474,0.8571428571428571,12,28,1,0,1,1,0,0
46,0.48,1,0,1,18.0,0.875,8,16,0,0,0,0,0,0
43,0.3333333333333333,3,0,0,0.0,0.5,9,28,0,0,1,0,0,0
47,0.2903225806451613,0,0,0,21.0,0.8823529411764706,6,17,0,0,0,1,0,0
101,0.5111111111111111,1,0,0,1.2608695652173914,0.9459459459459459,10,37,1,0,1,0,0,0
164,0.4186046511627907,1,0,0,1.6842105263157894,0.9047619047619048,20,21,2,0,1,1,0,0
29,0.35294117647058826,1,0,0,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
167,0.1487603305785124,1,0,0,6.25,0.8333333333333334,8,12,0,0,0,1,0,0
40,0.6190476190476191,0,0,1,0.0,0.9375,6,16,0,0,0,0,0,1
35,0.38095238095238093,1,0,1,0.0,0.9230769230769231,6,26,0,0,0,0,0,1
99,0.35,1,0,1,10.5,0.8666666666666667,12,15,0,0,0,2,0,0
24,0.46153846153846156,1,0,0,0.0,0.8823529411764706,5,17,0,0,0,0,0,1
98,0.8085106382978723,0,0,0,0.0,0.9523809523809523,13,21,0,0,0,7,0,1
27,0.23529411764705882,1,0,1,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
36,0.42857142857142855,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
62,0.4857142857142857,0,1,0,0.0,0.9473684210526315,10,19,0,0,0,1,0,0
208,0.32432432432432434,1,3,1,0.8352941176470589,0.9166666666666666,25,24,0,0,7,11,0,0
40,0.28,1,1,0,0.0,0.8461538461538461,8,13,0,0,0,1,0,1
34,0.5555555555555556,0,0,0,0.0,0.9545454545454546,6,22,0,0,0,0,0,0
47,0.52,2,0,1,0.0,0.8333333333333334,9,18,0,0,0,1,0,1
28,0.23529411764705882,1,1,0,0.0,0.8461538461538461,7,13,0,0,0,0,0,0
58,0.6896551724137931,0,1,0,0.0,0.9333333333333333,9,15,1,0,0,0,0,0
35,0.5263157894736842,1,0,1,0.0,0.8888888888888888,6,27,0,0,0,1,0,0
82,0.5714285714285714,0,0,1,4.666666666666667,0.7272727272727273,16,11,0,0,0,7,0,1
39,0.391304347826087,1,0,1,0.0,0.9,7,30,0,0,0,1,0,0
58,0.3888888888888889,1,1,0,0.0,0.9230769230769231,8,26,0,0,0,1,0,1
32,0.3888888888888889,2,0,1,0.0,0.8695652173913043,7,23,0,0,0,0,0,1
45,0.5416666666666666,3,0,0,0.0,0.8918918918918919,8,37,0,0,0,0,0,0
27,0.25,2,0,1,0.0,0.8333333333333334,7,18,0,0,0,0,0,1
94,0.46938775510204084,1,1,0,0.0,0.9310344827586207,13,29,1,0,1,1,0,0
115,0.4528301886792453,1,1,0,3.5,0.8333333333333334,20,12,0,0,1,11,0,1
52,0.5172413793103449,1,0,0,0.0,0.9230769230769231,8,26,0,0,0,1,0,1
65,0.4117647058823529,3,1,0,8.5,0.75,12,36,0,0,0,2,0,0
72,0.475,1,1,1,0.0,0.8947368421052632,13,19,1,0,0,1,0,0
24,0.2857142857142857,1,0,0,0.0,0.875,6,16,0,0,0,0,0,1
36,0.2857142857142857,2,1,0,0.0,0.0,8,13,0,0,0,0,0,0
30,0.3333333333333333,1,0,1,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
138,0.4024390243902439,1,0,0,16.0,0.8888888888888888,18,27,1,0,0,4,0,0
65,0.53125,2,0,0,0.0,0.8333333333333334,16,18,0,0,0,5,0,0
28,0.29411764705882354,1,0,1,0.0,0.8947368421052632,6,19,0,0,0,0,0,1
38,0.5,1,0,0,0.0,0.9354838709677419,5,31,0,0,0,0,0,0
69,0.21428571428571427,1,2,0,27.0,0.875,17,16,0,0,0,0,0,0
19,0.1111111111111111,1,0,0,0.0,0.5454545454545454,6,11,0,0,0,0,0,0
61,0.5,1,0,1,4.333333333333333,0.875,10,16,0,0,1,4,0,1
53,0.5384615384615384,0,1,1,9.5,0.9411764705882353,11,17,0,0,0,1,0,0
49,0.5185185185185185,1,0,0,0.0,0.9032258064516129,8,31,0,0,0,1,0,1
45,0.34615384615384615,1,0,1,0.0,0.8461538461538461,10,13,0,0,0,1,0,0
26,0.2857142857142857,1,0,0,0.0,0.8,7,15,0,0,0,0,0,0
16,0.1,0,0,1,0.0,0.8571428571428571,5,7,0,0,0,0,0,1
127,0.5961538461538461,1,0,1,2.9523809523809526,0.8888888888888888,23,18,0,0,1,15,0,1
127,0.45098039215686275,1,0,1,0.0,0.6229508196721312,15,61,0,0,1,6,0,0
25,0.125,0,1,0,0.0,0.7777777777777778,7,9,0,0,0,1,0,0
30,0.2777777777777778,1,0,1,0.0,0.875,7,16,0,0,0,0,0,1
29,0.2222222222222222,2,0,0,0.0,0.8571428571428571,7,21,0,0,0,0,0,1
86,0.5454545454545454,0,1,0,55.0,0.8181818181818182,16,11,0,0,0,9,0,1
56,0.42424242424242425,1,1,0,0.0,0.9,9,20,0,0,0,0,0,1
62,0.4411764705882353,1,0,0,0.0,0.8666666666666667,13,15,0,0,0,6,0,1
125,0.4482758620689655,3,0,1,0.5454545454545454,0.9,18,50,1,0,2,3,0,0
39,0.4090909090909091,1,0,0,0.0,0.8947368421052632,8,19,0,0,0,1,0,1
42,0.43478260869565216,2,0,0,0.0,0.8529411764705882,9,34,0,0,0,2,0,0
20,0.5,1,0,0,0.0,0.8461538461538461,5,13,0,0,0,0,0,1
35,0.35,1,1,0,0.0,0.8461538461538461,8,13,0,0,0,1,0,1
98,0.42592592592592593,0,1,0,0.0,0.9090909090909091,18,22,1,0,0,1,0,0
70,0.5882352941176471,0,3,0,0.0,0.8888888888888888,16,9,2,0,0,1,0,0
34,0.3181818181818182,0,0,1,0.0,0.9090909090909091,5,11,0,0,0,0,0,1
16,0.0,0,0,0,0.0,0.75,5,4,0,0,0,0,0,0
64,0.5185185185185185,0,1,1,22.0,0.9166666666666666,12,12,0,0,1,2,0,0
58,0.4411764705882353,1,1,0,0.0,0.9259259259259259,9,27,0,0,0,2,0,1
47,0.35714285714285715,1,0,0,0.0,0.88,9,25,0,0,0,2,0,1
45,0.5833333333333334,1,0,0,0.0,0.8947368421052632,7,19,0,0,0,0,0,1
19,0.18181818181818182,1,0,1,0.0,0.8,6,10,0,0,0,0,0,1
18,0.16666666666666666,0,0,0,0.0,0.9090909090909091,4,11,0,0,0,0,0,1
45,0.5652173913043478,1,0,0,0.0,0.8260869565217391,9,23,0,0,0,2,0,0
41,0.34782608695652173,1,0,1,0.0,0.9285714285714286,10,28,0,0,0,2,0,1
35,0.3157894736842105,1,0,0,9.0,0.75,7,16,0,0,0,0,0,0
30,0.35294117647058826,1,0,1,0.0,0.8181818181818182,5,22,0,0,0,0,0,0
53,0.3333333333333333,1,0,0,0.0,0.8571428571428571,9,14,0,0,0,0,0,1
39,0.36363636363636365,1,1,0,0.0,0.9090909090909091,9,22,0,0,0,1,0,0
33,0.35,1,0,0,0.0,0.92,6,25,0,0,0,0,0,1
47,0.35714285714285715,1,0,0,0.0,0.8823529411764706,9,17,0,0,0,1,0,0
40,0.391304347826087,1,1,0,0.0,0.8947368421052632,8,19,1,0,0,0,0,0
86,0.3142857142857143,2,1,0,0.8387096774193549,0.8421052631578947,9,19,0,0,1,0,0,0
25,0.26666666666666666,1,0,0,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
20,0.25,0,0,1,0.0,0.9090909090909091,5,11,0,0,0,0,0,1
46,0.46153846153846156,1,0,0,0.0,0.9047619047619048,8,21,0,0,0,1,0,1
28,0.29411764705882354,1,0,1,0.0,0.8947368421052632,6,19,0,0,0,0,0,1
34,0.2857142857142857,0,0,1,0.0,0.8571428571428571,7,14,1,0,0,1,0,0
19,0.1111111111111111,1,0,0,0.0,0.5454545454545454,6,11,0,0,0,0,0,0
35,0.38095238095238093,0,0,1,0.0,0.9230769230769231,6,13,0,0,0,0,0,1
66,0.4594594594594595,1,1,0,0.0,0.9,12,20,2,0,0,1,0,0
40,0.2,3,0,1,0.0,0.7692307692307693,8,26,0,0,0,0,0,0
26,0.35714285714285715,1,0,1,0.0,0.8235294117647058,7,17,0,0,0,1,0,1
89,0.23636363636363636,1,0,1,0.0,0.8823529411764706,11,17,0,0,0,0,0,0
28,0.3125,1,0,0,0.0,0.85,7,20,0,0,0,1,0,1
55,0.6428571428571429,1,1,0,0.0,0.8947368421052632,9,19,1,0,0,0,0,0
37,0.35294117647058826,1,0,1,0.6666666666666666,0.875,8,16,0,0,1,0,0,1
73,0.42857142857142855,2,0,0,0.0,0.8636363636363636,13,22,0,0,0,4,0,1
61,0.4117647058823529,1,1,0,0.0,0.75,10,20,0,0,0,2,0,1
89,0.5,1,0,1,5.75,0.8571428571428571,18,14,0,0,0,8,0,1
58,0.4,1,1,1,0.0,0.8947368421052632,9,19,0,0,0,0,0,1
56,0.4,3,0,0,0.0,0.7435897435897436,10,39,0,0,0,2,0,0
80,0.28,1,1,1,45.0,0.875,15,16,0,0,0,3,0,1
123,0.5535714285714286,4,0,1,1.125,0.8913043478260869,18,46,1,0,0,2,0,0
40,0.43478260869565216,1,0,0,0.0,0.8888888888888888,7,18,0,0,0,0,0,1
94,0.5490196078431373,1,0,1,0.0,0.9047619047619048,15,21,0,0,0,2,0,1
29,0.2777777777777778,1,0,1,0.0,0.9,6,20,0,0,0,0,0,1
27,0.13333333333333333,1,0,0,0.0,0.6153846153846154,7,13,0,0,0,0,0,0
28,0.21428571428571427,1,1,0,0.0,0.45454545454545453,7,11,1,0,0,0,0,0
51,0.391304347826087,1,0,0,1.5714285714285714,0.7727272727272727,9,22,0,0,1,2,0,0
392,0.5683060109289617,2,0,0,0.0,0.0,90,11,0,0,0,18,0,0
118,0.5660377358490566,1,0,1,3.8181818181818183,0.8928571428571429,19,28,0,0,0,2,0,0
53,0.30303030303030304,1,1,1,0.0,0.9090909090909091,10,22,0,0,0,2,0,1
59,0.5151515151515151,3,1,1,0.0,0.9024390243902439,9,41,0,0,0,0,0,0
76,0.55,1,2,1,0.0,0.8620689655172413,12,29,2,0,0,0,0,0
52,0.4642857142857143,0,0,0,0.0,0.9444444444444444,9,18,0,0,0,0,0,0
54,0.375,1,0,1,0.0,0.8611111111111112,10,36,1,0,0,3,0,0
30,0.3333333333333333,1,0,0,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
35,0.75,1,0,1,0.0,0.8846153846153846,7,26,0,0,0,1,0,0
73,0.5526315789473685,0,0,1,0.0,0.9,14,10,0,0,0,0,0,0
61,0.5333333333333333,2,0,0,6.75,0.8333333333333334,11,18,0,0,0,2,0,1
54,0.36363636363636365,1,1,1,0.0,0.9047619047619048,9,21,0,0,0,1,0,1
30,0.4117647058823529,1,0,1,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
77,0.6129032258064516,0,0,0,1.2,0.9565217391304348,7,23,0,0,1,0,0,0
45,0.56,1,0,0,0.0,0.92,6,25,0,0,0,0,0,1
50,0.7222222222222222,2,0,0,0.0,0.6428571428571429,9,42,0,0,1,2,0,0
38,0.47619047619047616,1,0,1,0.0,0.8888888888888888,7,18,0,0,0,0,0,1
52,0.5833333333333334,1,1,0,0.0,0.8333333333333334,14,12,0,0,0,0,0,0
35,0.5294117647058824,1,0,0,2.5,0.8947368421052632,7,19,0,0,0,0,0,1
56,0.6785714285714286,1,0,0,0.0,0.9285714285714286,9,28,0,0,0,1,0,0
99,0.3508771929824561,1,0,1,5.363636363636363,0.8666666666666667,11,15,0,0,0,1,0,0
81,0.41304347826086957,1,1,1,46.0,0.875,15,16,0,0,0,7,0,1
50,0.48148148148148145,1,0,0,0.0,0.8666666666666667,10,15,0,0,0,2,0,1
52,0.3793103448275862,0,1,0,9.5,0.9444444444444444,10,18,0,0,0,0,0,0
37,0.45,0,0,0,0.0,0.875,8,16,0,0,0,1,0,0
32,0.3,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
73,0.4634146341463415,1,1,1,10.333333333333334,0.9230769230769231,10,26,0,0,0,0,0,1
120,0.3582089552238806,1,0,1,7.625,0.8695652173913043,19,23,0,0,0,5,0,0
40,0.43478260869565216,1,0,0,0.0,0.8888888888888888,7,18,0,0,0,0,0,1
108,0.625,2,1,1,3.1538461538461537,0.8888888888888888,16,27,0,0,1,2,0,1
31,0.5625,1,0,1,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
21,0.15384615384615385,1,0,0,0.0,0.8461538461538461,6,13,0,0,0,0,0,1
70,0.5882352941176471,1,0,0,3.0,0.9142857142857143,10,35,1,0,1,3,0,0
51,0.7083333333333334,1,1,0,0.0,0.8571428571428571,10,14,1,0,0,0,0,0
24,0.2,1,0,1,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
40,0.5,0,0,1,0.0,0.9411764705882353,7,17,1,0,0,2,0,0
102,0.4883720930232558,2,0,0,1.64,0.8260869565217391,13,23,0,0,2,2,0,0
1386,0.3657219973009447,1,2,0,0.0,0.7333333333333333,105,15,6,0,10,27,0,0
30,0.3157894736842105,1,0,1,0.0,0.9090909090909091,5,22,0,0,0,0,0,1
49,0.5185185185185185,1,0,0,0.0,0.9047619047619048,8,21,0,0,0,1,0,1
58,0.40625,3,1,1,0.0,0.7083333333333334,10,24,0,0,0,0,0,0
31,0.3157894736842105,1,0,1,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
40,0.24,3,1,0,0.0,0.8260869565217391,9,23,0,0,0,0,0,1
28,0.3333333333333333,1,0,1,0.0,0.7894736842105263,8,19,0,0,0,2,0,1
63,0.43243243243243246,1,0,0,0.0,0.875,10,16,0,0,0,2,0,1
84,0.1875,0,0,1,1.0,0.9090909090909091,6,11,0,0,0,0,0,0
36,0.3888888888888889,0,0,1,0.8,0.9411764705882353,6,17,0,0,1,0,0,1
51,0.46153846153846156,3,0,1,0.0,0.7857142857142857,10,42,1,0,0,2,0,0
59,0.3939393939393939,1,1,0,16.0,0.8333333333333334,11,12,0,0,0,0,0,1
34,0.4,1,0,1,0.0,0.92,6,25,0,0,0,0,0,1
27,0.3125,1,0,1,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
126,0.4307692307692308,3,0,1,1.8333333333333333,0.9,19,50,1,0,0,3,0,0
48,0.3448275862068966,1,1,0,12.0,0.92,8,25,0,0,0,1,0,1
26,0.5,1,0,0,0.0,0.875,7,16,0,0,0,0,0,0
20,0.0,2,0,0,0.0,0.0,7,12,0,0,0,0,0,0
51,0.5,1,1,1,0.0,0.9090909090909091,9,22,2,0,0,0,0,0
66,0.42424242424242425,1,1,0,4.833333333333333,0.8235294117647058,12,17,0,0,0,3,0,1
38,0.391304347826087,1,0,1,0.0,0.9310344827586207,6,29,0,0,0,0,0,1
77,0.4827586206896552,0,0,0,0.6296296296296297,0.9565217391304348,7,23,0,0,2,0,0,0
45,0.27586206896551724,1,1,0,0.0,0.9166666666666666,8,24,0,0,0,1,0,0
61,0.625,1,0,0,0.0,0.9047619047619048,9,21,0,0,0,2,0,1
19,0.18181818181818182,1,0,1,0.0,0.8,6,10,0,0,0,0,0,1
105,0.4745762711864407,0,1,0,0.0,0.9411764705882353,18,17,0,0,0,1,0,0
26,0.17647058823529413,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
23,0.5454545454545454,1,0,0,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
33,0.3684210526315789,1,0,0,0.0,0.88,7,25,0,0,0,1,0,1
38,0.391304347826087,1,0,0,0.0,0.9333333333333333,6,30,0,0,0,0,0,1
19,0.36363636363636365,0,0,1,0.0,0.9090909090909091,4,11,0,0,0,0,0,0
137,0.5531914893617021,0,1,0,1.2765957446808511,0.9,17,10,0,0,4,6,0,0
26,0.42857142857142855,1,0,0,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
20,0.15384615384615385,1,0,0,0.0,0.8461538461538461,5,13,0,0,0,0,0,1
70,0.5806451612903226,0,1,1,2.6,0.9285714285714286,11,14,0,0,1,0,0,0
26,0.35714285714285715,2,0,0,0.0,0.8333333333333334,7,18,0,0,0,0,0,1
42,0.25925925925925924,1,0,0,0.0,0.8181818181818182,8,11,0,0,0,1,0,1
128,0.5576923076923077,3,0,1,0.3076923076923077,0.9,19,50,1,0,2,3,0,0
22,0.3076923076923077,1,0,0,0.0,0.8666666666666667,5,15,0,0,0,0,0,1
24,0.3333333333333333,0,0,0,1.5,0.9,6,10,0,0,0,0,0,0
81,0.6052631578947368,1,1,0,0.0,0.8571428571428571,19,14,0,0,0,0,0,0
32,0.23809523809523808,1,0,1,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
114,0.5,1,1,0,1.1818181818181819,0.8846153846153846,15,26,0,0,2,2,0,0
144,0.5070422535211268,1,2,1,0.0,0.5,24,32,1,0,1,1,0,0
196,0.75,2,0,0,9.142857142857142,0.88,28,25,0,0,1,20,0,0
110,0.39344262295081966,1,0,1,0.0,0.875,11,16,0,0,0,1,0,0
44,0.2413793103448276,1,0,1,9.0,0.88,6,25,0,0,0,0,0,0
45,0.5454545454545454,1,0,0,0.0,0.8461538461538461,11,13,0,0,0,3,0,1
33,0.4,0,0,1,0.0,0.9444444444444444,5,18,0,0,0,0,0,0
22,0.3333333333333333,1,0,0,0.0,0.8,5,15,0,0,0,0,0,0
54,0.40625,0,1,0,0.0,0.9,9,10,0,0,0,1,0,0
43,0.48,0,0,1,0.0,0.9523809523809523,6,21,2,0,0,0,0,0
70,0.2926829268292683,1,1,0,0.0,0.8,14,10,0,0,0,1,0,0
29,0.35714285714285715,1,0,0,0.0,0.7142857142857143,6,21,0,0,0,0,0,1
25,0.2,2,0,0,0.0,0.8235294117647058,7,17,0,0,0,0,0,1
